	Province/State	Country/Region	Lat	Long	Date	Confirmed	Deaths	Recovered	Month-Year	Confirmed Daily	Deaths Daily	Recovered Daily	Hubei vs Rest of the world
2124	All	Jordan	31.24	36.51	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2125	All	Kazakhstan	48.0196	66.9237	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2126	All	Kenya	-0.0236	37.9062	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2127	All	Korea, South	36.0	128.0	2020-01-30	4.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2128	All	Kuwait	29.5	47.75	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2129	All	Kyrgyzstan	41.2044	74.7661	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2130	All	Latvia	56.8796	24.6032	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2131	All	Lebanon	33.8547	35.8623	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2132	All	Liberia	6.4281	-9.4295	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2133	All	Liechtenstein	47.14	9.55	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2134	All	Lithuania	55.1694	23.8813	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2135	All	Luxembourg	49.8153	6.1296	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2136	All	Madagascar	-18.7669	46.8691	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2137	All	Malaysia	2.5	112.5	2020-01-30	8.0	0.0	0.0	Jan-2020	1.0	0.0	0.0	Rest of the world
2138	All	Maldives	3.2028	73.2207	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2139	All	Malta	35.9375	14.3754	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2140	All	Mauritania	21.0079	10.9408	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2141	All	Mauritius	-20.2	57.5	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2142	All	Mexico	23.6345	-102.5528	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2143	All	Moldova	47.4116	28.3699	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2144	All	Monaco	43.7333	7.4167	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2145	All	Mongolia	46.8625	103.8467	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2146	All	Montenegro	42.5	19.3	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2147	All	Morocco	31.7917	-7.0926	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2148	All	Namibia	-22.9576	18.4904	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2149	All	Nepal	28.1667	84.25	2020-01-30	1.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2150	Aruba	Netherlands	12.5186	-70.0358	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2151	Curacao	Netherlands	12.1696	-68.99	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2152	Sint Maarten	Netherlands	18.0425	-63.0548	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2153	All	Netherlands	52.1326	5.2913	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2154	All	New Zealand	-40.9006	174.886	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2155	All	Nicaragua	12.8654	-85.2072	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2156	All	Niger	17.6078	8.0817	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2157	All	Nigeria	9.082	8.6753	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2158	All	North Macedonia	41.6086	21.7453	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2159	All	Norway	60.472	8.4689	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2160	All	Oman	21.0	57.0	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2161	All	Pakistan	30.3753	69.3451	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2162	All	Panama	8.538	-80.7821	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2163	All	Papua New Guinea	-6.315	143.9555	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2164	All	Paraguay	-23.4425	-58.4438	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2165	All	Peru	-9.19	-75.0152	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2166	All	Philippines	13.0	122.0	2020-01-30	1.0	0.0	0.0	Jan-2020	1.0	0.0	0.0	Rest of the world
2167	All	Poland	51.9194	19.1451	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2168	All	Portugal	39.3999	-8.2245	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2169	All	Qatar	25.3548	51.1839	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2170	All	Romania	45.9432	24.9668	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2171	All	Russia	60.0	90.0	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2172	All	Rwanda	-1.9403	29.8739	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2173	All	Saint Lucia	13.9094	-60.9789	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2174	All	Saint Vincent and the Grenadines	12.9843	-61.2872	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2175	All	San Marino	43.9424	12.4578	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2176	All	Saudi Arabia	24.0	45.0	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2177	All	Senegal	14.4974	-14.4524	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2178	All	Serbia	44.0165	21.0059	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2179	All	Seychelles	-4.6796	55.492	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2180	All	Singapore	1.2833	103.8333	2020-01-30	10.0	0.0	0.0	Jan-2020	3.0	0.0	0.0	Rest of the world
2181	All	Slovakia	48.669	19.699	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2182	All	Slovenia	46.1512	14.9955	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2183	All	Somalia	5.1521	46.1996	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2184	All	South Africa	-30.5595	22.9375	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2185	All	Spain	40.0	-4.0	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2186	All	Sri Lanka	7.0	81.0	2020-01-30	1.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2187	All	Sudan	12.8628	30.2176	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2188	All	Suriname	3.9193	-56.0278	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2189	All	Sweden	63.0	16.0	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2190	All	Switzerland	46.8182	8.2275	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2191	All	Taiwan*	23.7	121.0	2020-01-30	9.0	0.0	0.0	Jan-2020	1.0	0.0	0.0	Rest of the world
2192	All	Tanzania	-6.369	34.8888	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2193	All	Thailand	15.0	101.0	2020-01-30	14.0	0.0	5.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2194	All	Togo	8.6195	0.8248	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2195	All	Trinidad and Tobago	10.6918	-61.2225	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2196	All	Tunisia	34.0	9.0	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2197	All	Turkey	38.9637	35.2433	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2198	All	Uganda	1.0	32.0	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2199	All	Ukraine	48.3794	31.1656	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2200	All	United Arab Emirates	24.0	54.0	2020-01-30	4.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2201	Bermuda	United Kingdom	32.3078	-64.7505	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2202	Cayman Islands	United Kingdom	19.3133	-81.2546	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2203	Channel Islands	United Kingdom	49.3723	-2.3644	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2204	Gibraltar	United Kingdom	36.1408	-5.3536	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2205	Isle of Man	United Kingdom	54.2361	-4.5481	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2206	Montserrat	United Kingdom	16.7425	-62.1874	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2207	All	United Kingdom	55.3781	-3.4360000000000004	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2208	All	Uruguay	-32.5228	-55.7658	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2209	All	US	37.0902	-95.7129	2020-01-30	5.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2210	All	Uzbekistan	41.3775	64.5853	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2211	All	Venezuela	6.4238	-66.5897	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2212	All	Vietnam	16.0	108.0	2020-01-30	2.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2213	All	Zambia	-15.4167	28.2833	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2214	All	Zimbabwe	-20.0	30.0	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2215	Diamond Princess	Canada	0.0	0.0	2020-01-30	0.0	0.0		Jan-2020	0.0	0.0		Rest of the world
2216	All	Dominica	15.415	-61.371	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2217	All	Grenada	12.1165	-61.679	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2218	All	Mozambique	-18.665695	35.529562	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2219	All	Syria	34.802075	38.99681500000001	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2220	All	Timor-Leste	-8.874217	125.727539	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2221	All	Belize	13.1939	-59.5432	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2222	Recovered	Canada	0.0	0.0	2020-01-30	0.0	0.0		Jan-2020	0.0	0.0		Rest of the world
2223	All	Laos	19.85627	102.495496	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2224	All	Libya	26.3351	17.228331	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2225	All	West Bank and Gaza	31.9522	35.2332	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2226	All	Guinea-Bissau	11.8037	-15.1804	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2227	All	Mali	17.570692	-3.996166000000001	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2228	All	Saint Kitts and Nevis	17.357822	-62.782998	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2229	Northwest Territories	Canada	64.8255	-124.8457	2020-01-30	0.0	0.0		Jan-2020	0.0	0.0		Rest of the world
2230	Yukon	Canada	64.2823	-135.0	2020-01-30	0.0	0.0		Jan-2020	0.0	0.0		Rest of the world
2231	All	Kosovo	42.602636	20.902977	2020-01-30	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2232	All	Afghanistan	33.0	65.0	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2233	All	Albania	41.1533	20.1683	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2234	All	Algeria	28.0339	1.6596	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2235	All	Andorra	42.5063	1.5218	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2236	All	Angola	-11.2027	17.8739	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2237	All	Antigua and Barbuda	17.0608	-61.7964	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2238	All	Argentina	-38.4161	-63.6167	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2239	All	Armenia	40.0691	45.0382	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2240	Australian Capital Territory	Australia	-35.4735	149.0124	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2241	New South Wales	Australia	-33.8688	151.2093	2020-01-31	4.0	0.0	2.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2242	Northern Territory	Australia	-12.4634	130.8456	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2243	Queensland	Australia	-28.0167	153.4	2020-01-31	2.0	0.0	0.0	Jan-2020	-1.0	0.0	0.0	Rest of the world
2244	South Australia	Australia	-34.9285	138.6007	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2245	Tasmania	Australia	-41.4545	145.9707	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2246	Victoria	Australia	-37.8136	144.9631	2020-01-31	3.0	0.0	0.0	Jan-2020	1.0	0.0	0.0	Rest of the world
2247	Western Australia	Australia	-31.9505	115.8605	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2248	All	Austria	47.5162	14.5501	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2249	All	Azerbaijan	40.1431	47.5769	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2250	All	Bahamas	25.0343	-77.3963	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2251	All	Bahrain	26.0275	50.55	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2252	All	Bangladesh	23.685	90.3563	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2253	All	Barbados	13.1939	-59.5432	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2254	All	Belarus	53.7098	27.9534	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2255	All	Belgium	50.8333	4.0	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2256	All	Benin	9.3077	2.3158	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2257	All	Bhutan	27.5142	90.4336	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2258	All	Bolivia	-16.2902	-63.5887	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2259	All	Bosnia and Herzegovina	43.9159	17.6791	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2260	All	Brazil	-14.235	-51.9253	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2261	All	Brunei	4.5353	114.7277	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2262	All	Bulgaria	42.7339	25.4858	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2263	All	Burkina Faso	12.2383	-1.5616	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2264	All	Cabo Verde	16.5388	-23.0418	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2265	All	Cambodia	11.55	104.9167	2020-01-31	1.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2266	All	Cameroon	3.848	11.5021	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2267	Alberta	Canada	53.9333	-116.5765	2020-01-31	0.0	0.0		Jan-2020	0.0	0.0		Rest of the world
2268	British Columbia	Canada	49.2827	-123.1207	2020-01-31	1.0	0.0		Jan-2020	0.0	0.0		Rest of the world
2269	Grand Princess	Canada	37.6489	-122.6655	2020-01-31	0.0	0.0		Jan-2020	0.0	0.0		Rest of the world
2270	Manitoba	Canada	53.7609	-98.8139	2020-01-31	0.0	0.0		Jan-2020	0.0	0.0		Rest of the world
2271	New Brunswick	Canada	46.5653	-66.4619	2020-01-31	0.0	0.0		Jan-2020	0.0	0.0		Rest of the world
2272	Newfoundland and Labrador	Canada	53.1355	-57.6604	2020-01-31	0.0	0.0		Jan-2020	0.0	0.0		Rest of the world
2273	Nova Scotia	Canada	44.682	-63.7443	2020-01-31	0.0	0.0		Jan-2020	0.0	0.0		Rest of the world
2274	Ontario	Canada	51.2538	-85.3232	2020-01-31	3.0	0.0		Jan-2020	2.0	0.0		Rest of the world
2275	Prince Edward Island	Canada	46.5107	-63.4168	2020-01-31	0.0	0.0		Jan-2020	0.0	0.0		Rest of the world
2276	Quebec	Canada	52.9399	-73.5491	2020-01-31	0.0	0.0		Jan-2020	0.0	0.0		Rest of the world
2277	Saskatchewan	Canada	52.9399	-106.4509	2020-01-31	0.0	0.0		Jan-2020	0.0	0.0		Rest of the world
2278	All	Central African Republic	6.6111	20.9394	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2279	All	Chad	15.4542	18.7322	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2280	All	Chile	-35.6751	-71.543	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2281	Anhui	China	31.8257	117.2264	2020-01-31	237.0	0.0	3.0	Jan-2020	37.0	0.0	1.0	Rest of the world
2282	Beijing	China	40.1824	116.4142	2020-01-31	139.0	1.0	5.0	Jan-2020	25.0	0.0	1.0	Rest of the world
2283	Chongqing	China	30.0572	107.874	2020-01-31	211.0	0.0	1.0	Jan-2020	29.0	0.0	0.0	Rest of the world
2284	Fujian	China	26.0789	117.9874	2020-01-31	120.0	0.0	0.0	Jan-2020	19.0	0.0	0.0	Rest of the world
2285	Gansu	China	37.8099	101.0583	2020-01-31	29.0	0.0	0.0	Jan-2020	3.0	0.0	0.0	Rest of the world
2286	Guangdong	China	23.3417	113.4244	2020-01-31	436.0	0.0	11.0	Jan-2020	82.0	0.0	1.0	Rest of the world
2287	Guangxi	China	23.8298	108.7881	2020-01-31	87.0	0.0	2.0	Jan-2020	9.0	0.0	0.0	Rest of the world
2288	Guizhou	China	26.8154	106.8748	2020-01-31	29.0	0.0	2.0	Jan-2020	17.0	0.0	1.0	Rest of the world
2289	Hainan	China	19.1959	109.7453	2020-01-31	52.0	1.0	1.0	Jan-2020	6.0	0.0	0.0	Rest of the world
2290	Hebei	China	39.549	116.1306	2020-01-31	82.0	1.0	0.0	Jan-2020	17.0	0.0	0.0	Rest of the world
2291	Heilongjiang	China	47.862	127.7615	2020-01-31	59.0	2.0	0.0	Jan-2020	15.0	0.0	0.0	Rest of the world
2292	Henan	China	33.882	113.614	2020-01-31	352.0	2.0	3.0	Jan-2020	74.0	0.0	1.0	Rest of the world
2293	Hong Kong	China	22.3	114.2	2020-01-31	12.0	0.0	0.0	Jan-2020	2.0	0.0	0.0	Rest of the world
2294	Hubei	China	30.9756	112.2707	2020-01-31	5806.0	204.0	141.0	Jan-2020	903.0	42.0	51.0	Hubei Virus birth
2295	Hunan	China	27.6104	111.7088	2020-01-31	332.0	0.0	2.0	Jan-2020	55.0	0.0	0.0	Rest of the world
2296	Inner Mongolia	China	44.0935	113.9448	2020-01-31	20.0	0.0	1.0	Jan-2020	1.0	0.0	1.0	Rest of the world
2297	Jiangsu	China	32.9711	119.455	2020-01-31	168.0	0.0	5.0	Jan-2020	39.0	0.0	4.0	Rest of the world
2298	Jiangxi	China	27.614	115.7221	2020-01-31	240.0	0.0	7.0	Jan-2020	78.0	0.0	2.0	Rest of the world
2299	Jilin	China	43.6661	126.1923	2020-01-31	14.0	0.0	1.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2300	Liaoning	China	41.2956	122.6085	2020-01-31	48.0	0.0	1.0	Jan-2020	7.0	0.0	0.0	Rest of the world
2301	Macau	China	22.1667	113.55	2020-01-31	7.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2302	Ningxia	China	37.2692	106.1655	2020-01-31	21.0	0.0	0.0	Jan-2020	4.0	0.0	0.0	Rest of the world
2303	Qinghai	China	35.7452	95.9956	2020-01-31	8.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2304	Shaanxi	China	35.1917	108.8701	2020-01-31	87.0	0.0	0.0	Jan-2020	24.0	0.0	0.0	Rest of the world
2305	Shandong	China	36.3427	118.1498	2020-01-31	184.0	0.0	2.0	Jan-2020	26.0	0.0	1.0	Rest of the world
2306	Shanghai	China	31.202	121.4491	2020-01-31	135.0	1.0	9.0	Jan-2020	23.0	0.0	4.0	Rest of the world
2307	Shanxi	China	37.5777	112.2922	2020-01-31	39.0	0.0	1.0	Jan-2020	4.0	0.0	0.0	Rest of the world
2308	Sichuan	China	30.6171	102.7103	2020-01-31	177.0	1.0	1.0	Jan-2020	35.0	0.0	0.0	Rest of the world
2309	Tianjin	China	39.3054	117.323	2020-01-31	32.0	0.0	0.0	Jan-2020	1.0	0.0	0.0	Rest of the world
2310	Tibet	China	31.6927	88.0924	2020-01-31	1.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2311	Xinjiang	China	41.1129	85.2401	2020-01-31	17.0	0.0	0.0	Jan-2020	3.0	0.0	0.0	Rest of the world
2312	Yunnan	China	24.974	101.487	2020-01-31	83.0	0.0	1.0	Jan-2020	13.0	0.0	1.0	Rest of the world
2313	Zhejiang	China	29.1832	120.0934	2020-01-31	538.0	0.0	14.0	Jan-2020	110.0	0.0	10.0	Rest of the world
2314	All	Colombia	4.5709	-74.2973	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2315	All	Congo (Brazzaville)	-4.0383	21.7587	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2316	All	Congo (Kinshasa)	-4.0383	21.7587	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2317	All	Costa Rica	9.7489	-83.7534	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2318	All	Cote d'Ivoire	7.54	-5.5471	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2319	All	Croatia	45.1	15.2	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2320	All	Diamond Princess	0.0	0.0	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2321	All	Cuba	22.0	-80.0	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2322	All	Cyprus	35.1264	33.4299	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2323	All	Czechia	49.8175	15.473	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2324	Faroe Islands	Denmark	61.8926	-6.9118	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2325	Greenland	Denmark	71.7069	-42.6043	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2326	All	Denmark	56.2639	9.5018	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2327	All	Djibouti	11.8251	42.5903	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2328	All	Dominican Republic	18.7357	-70.1627	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2329	All	Ecuador	-1.8312	-78.1834	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2330	All	Egypt	26.0	30.0	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2331	All	El Salvador	13.7942	-88.8965	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2332	All	Equatorial Guinea	1.5	10.0	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2333	All	Eritrea	15.1794	39.7823	2020-01-31	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
